regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,4,0.125,4.0,2048,512,128,512,176,2624.703,3105.405,2674.078,0.1027
mixed,32,4,0.125,4.0,2048,512,256,1024,352,2895.008,3643.935,3065.179,0.2272
mixed,32,4,0.125,4.0,2048,512,512,2048,704,3202.651,4914.62,3295.166,0.054
mixed,32,4,0.125,4.0,2048,512,1024,4096,1408,4196.51,7322.204,4113.021,-0.0267
mixed,32,4,0.125,4.0,2048,512,2048,8192,2816,5780.572,25589.652,5598.555,-0.0092
mixed,32,4,0.125,4.0,2048,1024,128,512,176,2966.495,3438.842,3017.688,0.1084
mixed,32,4,0.125,4.0,2048,1024,256,1024,352,3243.065,3935.316,3294.008,0.0736
mixed,32,4,0.125,4.0,2048,1024,512,2048,704,3503.639,5279.092,3584.982,0.0458
mixed,32,4,0.125,4.0,2048,1024,1024,4096,1408,4281.335,7704.974,4413.811,0.0387
mixed,32,4,0.125,4.0,2048,1024,2048,8192,2816,6237.522,24089.01,6066.707,-0.0096
mixed,32,4,0.125,4.0,2048,2048,128,512,176,3661.175,4196.021,3718.358,0.1069
mixed,32,4,0.125,4.0,2048,2048,256,1024,352,4176.09,4563.445,4083.319,-0.2395
mixed,32,4,0.125,4.0,2048,2048,512,2048,704,4390.741,5876.627,4439.574,0.0329
mixed,32,4,0.125,4.0,2048,2048,1024,4096,1408,4899.189,8443.145,4940.119,0.0115
mixed,32,4,0.125,4.0,2048,2048,2048,8192,2816,6977.581,23438.316,6806.834,-0.0104
mixed,32,4,0.125,4.0,2048,4096,128,512,176,5327.731,5587.507,5152.695,-0.6738
mixed,32,4,0.125,4.0,2048,4096,256,1024,352,5672.818,6127.118,5662.867,-0.0219
mixed,32,4,0.125,4.0,2048,4096,512,2048,704,6070.222,7339.282,5782.068,-0.2271
mixed,32,4,0.125,4.0,2048,4096,1024,4096,1408,6583.379,9757.29,6387.635,-0.0617
mixed,32,4,0.125,4.0,2048,4096,2048,8192,2816,7758.224,28156.892,8074.384,0.0155
mixed,32,4,0.125,4.0,4096,0,128,512,176,6127.986,6799.313,6127.795,-0.0003
mixed,32,4,0.125,4.0,4096,0,256,1024,352,6127.824,7080.174,6561.073,0.4549
mixed,32,4,0.125,4.0,4096,0,512,2048,704,6522.578,7924.845,6764.624,0.1726
mixed,32,4,0.125,4.0,4096,0,1024,4096,1408,7373.137,11324.259,7506.159,0.0337
mixed,32,4,0.125,4.0,4096,0,2048,8192,2816,9134.948,28551.736,9012.011,-0.0063
mixed,32,4,0.125,4.0,4096,512,128,512,176,6992.882,7512.848,6999.248,0.0122
mixed,32,4,0.125,4.0,4096,512,256,1024,352,7515.375,8289.934,7789.548,0.354
mixed,32,4,0.125,4.0,4096,512,512,2048,704,7455.6,9467.599,7785.649,0.164
mixed,32,4,0.125,4.0,4096,512,1024,4096,1408,8141.132,11492.325,8373.229,0.0693
mixed,32,4,0.125,4.0,4096,512,2048,8192,2816,9792.23,28921.623,9976.493,0.0096
mixed,32,4,0.125,4.0,4096,1024,128,512,176,7748.783,8201.964,7746.478,-0.0051
mixed,32,4,0.125,4.0,4096,1024,256,1024,352,8311.532,8685.546,7949.647,-0.9676
mixed,32,4,0.125,4.0,4096,1024,512,2048,704,8591.951,9698.858,8574.703,-0.0156
mixed,32,4,0.125,4.0,4096,1024,1024,4096,1408,9306.889,12792.447,8960.167,-0.0995
mixed,32,4,0.125,4.0,4096,1024,2048,8192,2816,10519.587,29264.764,10540.582,0.0011
mixed,32,4,0.125,4.0,4096,2048,128,512,176,9842.598,10150.058,9325.069,-1.6832
mixed,32,4,0.125,4.0,4096,2048,256,1024,352,9981.706,10172.675,9692.777,-1.513
mixed,32,4,0.125,4.0,4096,2048,512,2048,704,9792.904,11115.396,10067.878,0.2079
mixed,32,4,0.125,4.0,4096,2048,1024,4096,1408,10492.49,14616.224,10529.033,0.0089
mixed,32,4,0.125,4.0,4096,2048,2048,8192,2816,12779.042,29504.701,12757.189,-0.0013
mixed,32,4,0.125,4.0,4096,4096,128,512,176,13461.318,13373.601,12716.705,
mixed,32,4,0.125,4.0,4096,4096,256,1024,352,14000.608,13342.977,13205.635,
mixed,32,4,0.125,4.0,4096,4096,512,2048,704,14148.646,15259.065,14432.032,0.2552
mixed,32,4,0.125,4.0,4096,4096,1024,4096,1408,13659.515,16490.079,15035.426,0.4861
mixed,32,4,0.125,4.0,4096,4096,2048,8192,2816,15707.511,30166.042,16133.79,0.0295
mixed,32,4,0.125,4.0,8192,0,128,512,176,22103.247,23285.541,22361.739,0.2186
mixed,32,4,0.125,4.0,8192,0,256,1024,352,24008.264,23220.175,23073.331,
mixed,32,4,0.125,4.0,8192,0,512,2048,704,23048.435,24410.381,22959.725,-0.0651
mixed,32,4,0.125,4.0,8192,0,1024,4096,1408,24670.341,27628.417,24200.49,-0.1588
mixed,32,4,0.125,4.0,8192,0,2048,8192,2816,25823.694,38029.805,25262.305,-0.046
mixed,32,4,0.125,4.0,8192,512,128,512,176,24052.335,25603.358,24851.877,0.5155
mixed,32,4,0.125,4.0,8192,512,256,1024,352,25090.119,25951.625,25126.475,0.0422
mixed,32,4,0.125,4.0,8192,512,512,2048,704,24962.885,26882.82,25125.962,0.0849
mixed,32,4,0.125,4.0,8192,512,1024,4096,1408,26317.12,29557.761,26660.17,0.1059
mixed,32,4,0.125,4.0,8192,512,2048,8192,2816,27559.904,39251.884,27023.2,-0.0459
mixed,32,4,0.125,4.0,8192,1024,128,512,176,26526.889,27906.283,26223.946,-0.2196
mixed,32,4,0.125,4.0,8192,1024,256,1024,352,27965.957,27926.595,27070.661,
mixed,32,4,0.125,4.0,8192,1024,512,2048,704,27228.958,29019.522,26913.734,-0.176
mixed,32,4,0.125,4.0,8192,1024,1024,4096,1408,27756.386,31357.692,27916.426,0.0444
mixed,32,4,0.125,4.0,8192,1024,2048,8192,2816,29246.716,41701.409,30364.862,0.0898
mixed,32,4,0.125,4.0,8192,2048,128,512,176,30982.618,31370.335,30999.068,0.0424
mixed,32,4,0.125,4.0,8192,2048,256,1024,352,31534.2,31661.349,31450.687,-0.6568
mixed,32,4,0.125,4.0,8192,2048,512,2048,704,31355.839,31380.806,31169.986,-7.4439
mixed,32,4,0.125,4.0,8192,2048,1024,4096,1408,31821.374,36354.063,32479.427,0.1452
mixed,32,4,0.125,4.0,8192,2048,2048,8192,2816,32776.799,46092.307,34365.754,0.1193
mixed,32,4,0.125,4.0,8192,4096,128,512,176,39700.353,40076.843,37824.363,-4.9828
mixed,32,4,0.125,4.0,8192,4096,256,1024,352,39480.271,39235.399,39984.041,
mixed,32,4,0.125,4.0,8192,4096,512,2048,704,39149.871,40625.672,40445.5,0.8779
mixed,32,4,0.125,4.0,8192,4096,1024,4096,1408,41187.166,43516.672,40034.248,-0.4949
mixed,32,4,0.125,4.0,8192,4096,2048,8192,2816,41811.429,54515.873,42411.021,0.0472
pure,32,8,0.25,4.0,0,0,128,512,224,240.865,579.87,239.196,-0.0049
pure,32,8,0.25,4.0,0,0,256,1024,448,495.936,1143.293,502.495,0.0101
pure,32,8,0.25,4.0,0,0,512,2048,896,1012.766,2004.57,1015.645,0.0029
pure,32,8,0.25,4.0,0,0,1024,4096,1792,1798.011,3699.543,1810.364,0.0065
pure,32,8,0.25,4.0,0,0,2048,8192,3584,3281.144,7112.69,3309.883,0.0075
mixed,32,8,0.25,4.0,16,0,128,512,224,416.894,1028.414,489.826,0.1193
mixed,32,8,0.25,4.0,16,0,256,1024,448,810.333,1685.913,837.085,0.0306
mixed,32,8,0.25,4.0,16,0,512,2048,896,1440.028,2938.454,1311.164,-0.086
mixed,32,8,0.25,4.0,16,0,1024,4096,1792,2628.086,5758.189,2209.271,-0.1338
mixed,32,8,0.25,4.0,16,0,2048,8192,3584,4880.59,18413.666,4094.928,-0.0581
mixed,32,8,0.25,4.0,16,512,128,512,224,455.517,1054.364,512.03,0.0944
mixed,32,8,0.25,4.0,16,512,256,1024,448,852.735,1706.744,863.483,0.0126
mixed,32,8,0.25,4.0,16,512,512,2048,896,1450.46,2941.91,1331.163,-0.08
mixed,32,8,0.25,4.0,16,512,1024,4096,1792,2639.702,5745.098,2232.727,-0.1311
mixed,32,8,0.25,4.0,16,512,2048,8192,3584,4873.84,18595.673,4112.341,-0.0555
mixed,32,8,0.25,4.0,16,1024,128,512,224,482.079,1066.781,542.366,0.1031
mixed,32,8,0.25,4.0,16,1024,256,1024,448,867.391,1731.004,885.375,0.0208
mixed,32,8,0.25,4.0,16,1024,512,2048,896,1485.339,2957.53,1355.901,-0.0879
mixed,32,8,0.25,4.0,16,1024,1024,4096,1792,2645.72,5657.75,2274.621,-0.1232
mixed,32,8,0.25,4.0,16,1024,2048,8192,3584,4826.804,18830.549,4141.112,-0.049
mixed,32,8,0.25,4.0,16,2048,128,512,224,535.326,1112.381,605.09,0.1209
mixed,32,8,0.25,4.0,16,2048,256,1024,448,923.647,1743.707,952.478,0.0352
mixed,32,8,0.25,4.0,16,2048,512,2048,896,1499.485,3011.961,1394.459,-0.0694
mixed,32,8,0.25,4.0,16,2048,1024,4096,1792,2703.29,5928.011,2310.776,-0.1217
mixed,32,8,0.25,4.0,16,2048,2048,8192,3584,4887.406,18764.29,4176.625,-0.0512
mixed,32,8,0.25,4.0,16,4096,128,512,224,660.926,1234.716,730.814,0.1218
mixed,32,8,0.25,4.0,16,4096,256,1024,448,1038.717,1844.247,1089.404,0.0629
mixed,32,8,0.25,4.0,16,4096,512,2048,896,1607.74,3034.423,1536.733,-0.0498
mixed,32,8,0.25,4.0,16,4096,1024,4096,1792,2730.103,6132.585,2339.929,-0.1147
mixed,32,8,0.25,4.0,16,4096,2048,8192,3584,5079.726,19029.757,4257.97,-0.0589
mixed,32,8,0.25,4.0,32,0,128,512,224,422.399,1028.381,490.879,0.113
mixed,32,8,0.25,4.0,32,0,256,1024,448,817.243,1688.666,838.173,0.024
mixed,32,8,0.25,4.0,32,0,512,2048,896,1439.132,2946.106,1315.294,-0.0822
mixed,32,8,0.25,4.0,32,0,1024,4096,1792,2631.993,5758.451,2212.538,-0.1342
mixed,32,8,0.25,4.0,32,0,2048,8192,3584,4888.376,18599.658,4108.406,-0.0569
mixed,32,8,0.25,4.0,32,512,128,512,224,457.44,1054.076,513.758,0.0944
mixed,32,8,0.25,4.0,32,512,256,1024,448,860.414,1712.956,865.341,0.0058
mixed,32,8,0.25,4.0,32,512,512,2048,896,1458.747,2955.449,1338.909,-0.0801
mixed,32,8,0.25,4.0,32,512,1024,4096,1792,2642.774,5689.265,2243.067,-0.1312
mixed,32,8,0.25,4.0,32,512,2048,8192,3584,4859.924,18262.192,4125.333,-0.0548
mixed,32,8,0.25,4.0,32,1024,128,512,224,485.757,1070.14,544.574,0.1006
mixed,32,8,0.25,4.0,32,1024,256,1024,448,869.468,1732.061,885.438,0.0185
mixed,32,8,0.25,4.0,32,1024,512,2048,896,1489.404,2968.95,1362.684,-0.0856
mixed,32,8,0.25,4.0,32,1024,1024,4096,1792,2662.873,5719.729,2281.885,-0.1246
mixed,32,8,0.25,4.0,32,1024,2048,8192,3584,4923.025,18589.288,4143.155,-0.0571
mixed,32,8,0.25,4.0,32,2048,128,512,224,534.59,1119.037,607.612,0.1249
mixed,32,8,0.25,4.0,32,2048,256,1024,448,930.748,1747.163,952.126,0.0262
mixed,32,8,0.25,4.0,32,2048,512,2048,896,1504.889,3017.335,1399.708,-0.0695
mixed,32,8,0.25,4.0,32,2048,1024,4096,1792,2708.056,5858.829,2316.856,-0.1242
mixed,32,8,0.25,4.0,32,2048,2048,8192,3584,4906.643,18782.279,4193.874,-0.0514
mixed,32,8,0.25,4.0,32,4096,128,512,224,659.71,1237.981,733.951,0.1284
mixed,32,8,0.25,4.0,32,4096,256,1024,448,1042.525,1851.579,1090.267,0.059
mixed,32,8,0.25,4.0,32,4096,512,2048,896,1604.635,3041.526,1542.94,-0.0429
mixed,32,8,0.25,4.0,32,4096,1024,4096,1792,2740.793,6126.699,2343.96,-0.1172
mixed,32,8,0.25,4.0,32,4096,2048,8192,3584,5076.017,18822.354,4260.405,-0.0593
mixed,32,8,0.25,4.0,64,0,128,512,224,417.79,1029.181,491.965,0.1213
mixed,32,8,0.25,4.0,64,0,256,1024,448,816.157,1690.875,838.91,0.026
mixed,32,8,0.25,4.0,64,0,512,2048,896,1437.885,2948.887,1309.308,-0.0851
mixed,32,8,0.25,4.0,64,0,1024,4096,1792,2644.506,5781.808,2214.809,-0.137
mixed,32,8,0.25,4.0,64,0,2048,8192,3584,4870.549,18517.706,4111.317,-0.0556
mixed,32,8,0.25,4.0,64,512,128,512,224,456.896,1054.173,516.765,0.1002
mixed,32,8,0.25,4.0,64,512,256,1024,448,855.839,1711.162,861.086,0.0061
mixed,32,8,0.25,4.0,64,512,512,2048,896,1452.445,2957.978,1335.26,-0.0778
mixed,32,8,0.25,4.0,64,512,1024,4096,1792,2653.751,5750.545,2242.777,-0.1327
mixed,32,8,0.25,4.0,64,512,2048,8192,3584,4866.738,18463.084,4121.682,-0.0548
mixed,32,8,0.25,4.0,64,1024,128,512,224,486.718,1072.126,545.758,0.1009
mixed,32,8,0.25,4.0,64,1024,256,1024,448,871.774,1739.324,889.535,0.0205
mixed,32,8,0.25,4.0,64,1024,512,2048,896,1499.516,2964.056,1360.638,-0.0948
mixed,32,8,0.25,4.0,64,1024,1024,4096,1792,2659.864,5746.895,2278.138,-0.1237
mixed,32,8,0.25,4.0,64,1024,2048,8192,3584,4931.986,18655.924,4138.612,-0.0578
mixed,32,8,0.25,4.0,64,2048,128,512,224,535.452,1116.347,608.478,0.1257
mixed,32,8,0.25,4.0,64,2048,256,1024,448,927.453,1757.179,950.717,0.028
mixed,32,8,0.25,4.0,64,2048,512,2048,896,1509.788,3026.617,1398.14,-0.0736
mixed,32,8,0.25,4.0,64,2048,1024,4096,1792,2719.481,5938.573,2316.73,-0.1251
mixed,32,8,0.25,4.0,64,2048,2048,8192,3584,4912.755,18947.601,4179.154,-0.0523
mixed,32,8,0.25,4.0,64,4096,128,512,224,660.83,1236.891,732.254,0.124
mixed,32,8,0.25,4.0,64,4096,256,1024,448,1040.606,1861.593,1092.893,0.0637
mixed,32,8,0.25,4.0,64,4096,512,2048,896,1609.659,3049.657,1537.148,-0.0504
mixed,32,8,0.25,4.0,64,4096,1024,4096,1792,2736.279,6141.072,2337.915,-0.117
mixed,32,8,0.25,4.0,64,4096,2048,8192,3584,5093.105,18994.827,4276.532,-0.0587
mixed,32,8,0.25,4.0,128,0,128,512,224,449.44,1054.781,532.48,0.1372
mixed,32,8,0.25,4.0,128,0,256,1024,448,847.006,1734.618,875.101,0.0317
mixed,32,8,0.25,4.0,128,0,512,2048,896,1478.62,2987.029,1346.621,-0.0875
mixed,32,8,0.25,4.0,128,0,1024,4096,1792,2681.976,5812.144,2256.473,-0.1359
mixed,32,8,0.25,4.0,128,0,2048,8192,3584,4954.227,18427.209,4141.17,-0.0603
mixed,32,8,0.25,4.0,128,512,128,512,224,488.446,1102.27,569.661,0.1323
mixed,32,8,0.25,4.0,128,512,256,1024,448,893.629,1755.675,917.821,0.0281
mixed,32,8,0.25,4.0,128,512,512,2048,896,1509.213,2994.966,1394.748,-0.077
mixed,32,8,0.25,4.0,128,512,1024,4096,1792,2679.929,5721.23,2294.234,-0.1268
mixed,32,8,0.25,4.0,128,512,2048,8192,3584,4887.153,18779.403,4182.674,-0.0507
mixed,32,8,0.25,4.0,128,1024,128,512,224,527.103,1130.814,605.278,0.1295
mixed,32,8,0.25,4.0,128,1024,256,1024,448,893.724,1789.437,953.627,0.0669
mixed,32,8,0.25,4.0,128,1024,512,2048,896,1550.971,3012.185,1431.068,-0.0821
mixed,32,8,0.25,4.0,128,1024,1024,4096,1792,2701.594,5856.305,2329.883,-0.1178
mixed,32,8,0.25,4.0,128,1024,2048,8192,3584,4959.029,18814.248,4174.775,-0.0566
mixed,32,8,0.25,4.0,128,2048,128,512,224,601.182,1176.604,691.998,0.1578
mixed,32,8,0.25,4.0,128,2048,256,1024,448,971.326,1790.779,1038.718,0.0822
mixed,32,8,0.25,4.0,128,2048,512,2048,896,1522.619,3099.704,1506.173,-0.0104
mixed,32,8,0.25,4.0,128,2048,1024,4096,1792,2786.265,5924.112,2392.409,-0.1255
mixed,32,8,0.25,4.0,128,2048,2048,8192,3584,5013.266,18995.95,4222.675,-0.0565
mixed,32,8,0.25,4.0,128,4096,128,512,224,766.365,1327.517,846.652,0.1431
mixed,32,8,0.25,4.0,128,4096,256,1024,448,1129.66,1878.778,1205.5,0.1012
mixed,32,8,0.25,4.0,128,4096,512,2048,896,1681.531,3049.72,1668.698,-0.0094
mixed,32,8,0.25,4.0,128,4096,1024,4096,1792,2743.895,6195.719,2466.935,-0.0802
mixed,32,8,0.25,4.0,128,4096,2048,8192,3584,5253.456,19230.403,4395.51,-0.0614
mixed,32,8,0.25,4.0,256,0,128,512,224,505.952,1119.389,608.67,0.1674
mixed,32,8,0.25,4.0,256,0,256,1024,448,893.885,1792.955,951.646,0.0642
mixed,32,8,0.25,4.0,256,0,512,2048,896,1524.348,3048.919,1430.075,-0.0618
mixed,32,8,0.25,4.0,256,0,1024,4096,1792,2735.575,5871.313,2331.866,-0.1287
mixed,32,8,0.25,4.0,256,0,2048,8192,3584,5011.76,18777.07,4212.661,-0.0581
mixed,32,8,0.25,4.0,256,512,128,512,224,574.527,1178.91,673.951,0.1645
mixed,32,8,0.25,4.0,256,512,256,1024,448,960.702,1795.931,1031.965,0.0853
mixed,32,8,0.25,4.0,256,512,512,2048,896,1542.622,3048.443,1518.332,-0.0161
mixed,32,8,0.25,4.0,256,512,1024,4096,1792,2733.146,6008.912,2383.641,-0.1067
mixed,32,8,0.25,4.0,256,512,2048,8192,3584,5004.051,18833.073,4313.142,-0.05
mixed,32,8,0.25,4.0,256,1024,128,512,224,638.334,1222.492,729.63,0.1563
mixed,32,8,0.25,4.0,256,1024,256,1024,448,1000.222,1834.748,1069.661,0.0832
mixed,32,8,0.25,4.0,256,1024,512,2048,896,1578.751,3061.081,1583.933,0.0035
mixed,32,8,0.25,4.0,256,1024,1024,4096,1792,2738.714,5930.708,2436.381,-0.0947
mixed,32,8,0.25,4.0,256,1024,2048,8192,3584,4999.927,18900.051,4312.151,-0.0495
mixed,32,8,0.25,4.0,256,2048,128,512,224,761.214,1293.98,841.535,0.1508
mixed,32,8,0.25,4.0,256,2048,256,1024,448,1118.718,1913.213,1184.51,0.0828
mixed,32,8,0.25,4.0,256,2048,512,2048,896,1674.684,3081.687,1682.842,0.0058
mixed,32,8,0.25,4.0,256,2048,1024,4096,1792,2774.681,5964.206,2575.768,-0.0624
mixed,32,8,0.25,4.0,256,2048,2048,8192,3584,5098.322,19156.105,4408.019,-0.0491
mixed,32,8,0.25,4.0,256,4096,128,512,224,982.236,1564.892,1083.485,0.1738
mixed,32,8,0.25,4.0,256,4096,256,1024,448,1381.918,2103.354,1442.013,0.0833
mixed,32,8,0.25,4.0,256,4096,512,2048,896,1898.746,3238.649,1888.604,-0.0076
mixed,32,8,0.25,4.0,256,4096,1024,4096,1792,2946.646,6380.495,2774.392,-0.0502
mixed,32,8,0.25,4.0,256,4096,2048,8192,3584,5350.962,20778.7,4709.969,-0.0415
mixed,32,8,0.25,4.0,512,0,128,512,224,669.854,1252.253,782.238,0.193
mixed,32,8,0.25,4.0,512,0,256,1024,448,1041.471,1889.883,1120.703,0.0934
mixed,32,8,0.25,4.0,512,0,512,2048,896,1631.516,3144.601,1640.442,0.0059
mixed,32,8,0.25,4.0,512,0,1024,4096,1792,2834.744,6054.8,2521.753,-0.0972
mixed,32,8,0.25,4.0,512,0,2048,8192,3584,5101.172,18758.134,4412.311,-0.0504
mixed,32,8,0.25,4.0,512,512,128,512,224,802.461,1360.445,899.744,0.1743
mixed,32,8,0.25,4.0,512,512,256,1024,448,1161.535,1963.994,1248.574,0.1085
mixed,32,8,0.25,4.0,512,512,512,2048,896,1731.164,3160.92,1745.629,0.0101
mixed,32,8,0.25,4.0,512,512,1024,4096,1792,2850.808,5997.518,2643.705,-0.0658
mixed,32,8,0.25,4.0,512,512,2048,8192,3584,5087.153,18841.647,4544.661,-0.0394
mixed,32,8,0.25,4.0,512,1024,128,512,224,892.35,1453.211,999.901,0.1918
mixed,32,8,0.25,4.0,512,1024,256,1024,448,1261.982,2046.618,1349.469,0.1115
mixed,32,8,0.25,4.0,512,1024,512,2048,896,1819.354,3185.686,1858.234,0.0285
mixed,32,8,0.25,4.0,512,1024,1024,4096,1792,2902.776,5992.655,2737.847,-0.0534
mixed,32,8,0.25,4.0,512,1024,2048,8192,3584,5101.71,19296.457,4661.616,-0.031
mixed,32,8,0.25,4.0,512,2048,128,512,224,1083.772,1669.274,1195.613,0.191
mixed,32,8,0.25,4.0,512,2048,256,1024,448,1457.946,2248.311,1563.388,0.1334
mixed,32,8,0.25,4.0,512,2048,512,2048,896,2027.322,3371.446,2029.85,0.0019
mixed,32,8,0.25,4.0,512,2048,1024,4096,1792,3075.736,6081.74,2938.937,-0.0455
mixed,32,8,0.25,4.0,512,2048,2048,8192,3584,5252.719,19454.795,4802.927,-0.0317
mixed,32,8,0.25,4.0,512,4096,128,512,224,1491.549,2060.153,1594.011,0.1802
mixed,32,8,0.25,4.0,512,4096,256,1024,448,1845.598,2638.01,1953.786,0.1365
mixed,32,8,0.25,4.0,512,4096,512,2048,896,2394.04,3800.438,2416.889,0.0162
mixed,32,8,0.25,4.0,512,4096,1024,4096,1792,3564.276,6564.807,3294.455,-0.0899
mixed,32,8,0.25,4.0,512,4096,2048,8192,3584,5534.158,25914.005,5162.995,-0.0182
mixed,32,8,0.25,4.0,1024,0,128,512,224,1089.661,1639.867,1201.597,0.2034
mixed,32,8,0.25,4.0,1024,0,256,1024,448,1439.483,2225.975,1541.564,0.1298
mixed,32,8,0.25,4.0,1024,0,512,2048,896,1996.027,3411.925,2057.146,0.0432
mixed,32,8,0.25,4.0,1024,0,1024,4096,1792,3126.486,6082.19,2967.927,-0.0536
mixed,32,8,0.25,4.0,1024,0,2048,8192,3584,5299.793,19331.115,4859.442,-0.0314
mixed,32,8,0.25,4.0,1024,512,128,512,224,1304.539,1847.963,1410.203,0.1944
mixed,32,8,0.25,4.0,1024,512,256,1024,448,1644.218,2409.493,1743.671,0.13
mixed,32,8,0.25,4.0,1024,512,512,2048,896,2192.406,3504.526,2229.682,0.0284
mixed,32,8,0.25,4.0,1024,512,1024,4096,1792,3219.792,6105.22,3166.13,-0.0186
mixed,32,8,0.25,4.0,1024,512,2048,8192,3584,5391.844,19430.402,5015.332,-0.0268
mixed,32,8,0.25,4.0,1024,1024,128,512,224,1493.367,2023.893,1600.47,0.2019
mixed,32,8,0.25,4.0,1024,1024,256,1024,448,1829.623,2613.299,1936.755,0.1367
mixed,32,8,0.25,4.0,1024,1024,512,2048,896,2386.772,3639.115,2399.667,0.0103
mixed,32,8,0.25,4.0,1024,1024,1024,4096,1792,3387.089,6258.433,3297.008,-0.0314
mixed,32,8,0.25,4.0,1024,1024,2048,8192,3584,5443.464,19672.068,5212.421,-0.0162
mixed,32,8,0.25,4.0,1024,2048,128,512,224,1853.02,2373.399,1964.442,0.2141
mixed,32,8,0.25,4.0,1024,2048,256,1024,448,2162.681,3035.864,2283.063,0.1379
mixed,32,8,0.25,4.0,1024,2048,512,2048,896,2788.6,4178.676,2799.35,0.0077
mixed,32,8,0.25,4.0,1024,2048,1024,4096,1792,3908.281,6537.166,3669.91,-0.0907
mixed,32,8,0.25,4.0,1024,2048,2048,8192,3584,5607.056,24071.284,5467.086,-0.0076
mixed,32,8,0.25,4.0,1024,4096,128,512,224,2585.817,3102.903,2698.997,0.2189
mixed,32,8,0.25,4.0,1024,4096,256,1024,448,2913.143,3647.412,3024.758,0.152
mixed,32,8,0.25,4.0,1024,4096,512,2048,896,3427.254,4954.867,3490.068,0.0411
mixed,32,8,0.25,4.0,1024,4096,1024,4096,1792,4682.352,7296.427,4419.085,-0.1007
mixed,32,8,0.25,4.0,1024,4096,2048,8192,3584,6671.207,26607.796,6269.192,-0.0202
mixed,32,8,0.25,4.0,2048,0,128,512,224,2253.047,2743.127,2348.727,0.1952
mixed,32,8,0.25,4.0,2048,0,256,1024,448,2608.885,3315.669,2663.414,0.0772
mixed,32,8,0.25,4.0,2048,0,512,2048,896,3191.988,4580.593,3158.419,-0.0242
mixed,32,8,0.25,4.0,2048,0,1024,4096,1792,4331.117,6975.335,4045.583,-0.108
mixed,32,8,0.25,4.0,2048,0,2048,8192,3584,6250.053,22819.009,6048.683,-0.0122
mixed,32,8,0.25,4.0,2048,512,128,512,224,2631.83,3213.139,2744.564,0.1939
mixed,32,8,0.25,4.0,2048,512,256,1024,448,2915.668,3642.225,3027.829,0.1544
mixed,32,8,0.25,4.0,2048,512,512,2048,896,3405.553,4916.847,3501.904,0.0638
mixed,32,8,0.25,4.0,2048,512,1024,4096,1792,4604.526,7307.238,4399.151,-0.076
mixed,32,8,0.25,4.0,2048,512,2048,8192,3584,6619.784,25690.997,6240.295,-0.0199
mixed,32,8,0.25,4.0,2048,1024,128,512,224,2976.627,3592.336,3114.999,0.2247
mixed,32,8,0.25,4.0,2048,1024,256,1024,448,3259.125,3933.489,3369.362,0.1635
mixed,32,8,0.25,4.0,2048,1024,512,2048,896,3794.321,5219.854,3945.043,0.1057
mixed,32,8,0.25,4.0,2048,1024,1024,4096,1792,4890.128,7548.17,4722.419,-0.0631
mixed,32,8,0.25,4.0,2048,1024,2048,8192,3584,7119.467,26248.398,6561.388,-0.0292
mixed,32,8,0.25,4.0,2048,2048,128,512,224,3668.213,4132.507,3777.18,0.2347
mixed,32,8,0.25,4.0,2048,2048,256,1024,448,3956.506,4560.821,4230.587,0.4535
mixed,32,8,0.25,4.0,2048,2048,512,2048,896,4558.806,5714.667,4628.278,0.0601
mixed,32,8,0.25,4.0,2048,2048,1024,4096,1792,5389.742,8249.109,5313.04,-0.0268
mixed,32,8,0.25,4.0,2048,2048,2048,8192,3584,7901.395,23037.003,7152.038,-0.0495
mixed,32,8,0.25,4.0,2048,4096,128,512,224,5415.532,5584.362,5221.169,-1.1512
mixed,32,8,0.25,4.0,2048,4096,256,1024,448,5414.576,6199.816,5516.811,0.1302
mixed,32,8,0.25,4.0,2048,4096,512,2048,896,5880.072,7259.813,6093.099,0.1544
mixed,32,8,0.25,4.0,2048,4096,1024,4096,1792,6947.91,9746.976,7001.064,0.019
mixed,32,8,0.25,4.0,2048,4096,2048,8192,3584,8948.037,28405.942,8901.44,-0.0024
mixed,32,8,0.25,4.0,4096,0,128,512,224,6127.754,6571.496,6571.146,0.9992
mixed,32,8,0.25,4.0,4096,0,256,1024,448,6413.129,7056.293,6959.655,0.8497
mixed,32,8,0.25,4.0,4096,0,512,2048,896,7156.265,8160.45,6966.09,-0.1894
mixed,32,8,0.25,4.0,4096,0,1024,4096,1792,7871.714,11009.077,8060.388,0.0601
mixed,32,8,0.25,4.0,4096,0,2048,8192,3584,10217.024,28578.621,9790.909,-0.0232
mixed,32,8,0.25,4.0,4096,512,128,512,224,6777.962,7424.936,7032.106,0.3928
mixed,32,8,0.25,4.0,4096,512,256,1024,448,7316.549,8093.99,7440.674,0.1597
mixed,32,8,0.25,4.0,4096,512,512,2048,896,7662.306,8904.988,7754.681,0.0743
mixed,32,8,0.25,4.0,4096,512,1024,4096,1792,8924.033,11647.499,8592.76,-0.1216
mixed,32,8,0.25,4.0,4096,512,2048,8192,3584,11168.494,28921.254,11226.381,0.0033
mixed,32,8,0.25,4.0,4096,1024,128,512,224,8138.75,8208.478,8142.781,0.0578
